transaction_id,txn_date,store_id,sku_id,quantity,unit_price,revenue
TXN0021531,2024-06-10,STR018,SKU0008,6.0,12.33,73.98
TXN0021532,2024-02-23,STR011,SKU0024,16.0,5.74,91.84
TXN0021533,2022-12-04,STR018,SKU0025,10.0,9.59,95.9
TXN0021534,2023-07-07,STR002,SKU0001,7.0,14.46,101.22
TXN0021535,2024-07-29,STR003,SKU0007,28.0,4.72,132.16
TXN0021536,2022-07-03,STR008,SKU0019,12.0,14.3,171.6
TXN0021537,2022-11-28,STR014,SKU0028,27.0,3.92,105.84
TXN0021538,2022-07-30,STR020,SKU0021,7.0,3.55,24.85
TXN0021539,2022-12-01,STR010,SKU0022,27.0,11.42,308.34
TXN0021540,2022-08-13,STR001,SKU0012,19.0,14.74,280.06
TXN0021541,2024-06-02,STR004,SKU0002,18.0,12.47,224.46
TXN0021542,2024-12-22,STR009,SKU0023,9.0,2.33,20.97
TXN0021543,2024-11-28,STR014,SKU0024,16.0,3.91,62.56
TXN0021544,2023-01-28,STR012,SKU0014,,10.85,130.2
TXN0021545,2024-10-18,STR018,SKU0016,11.0,13.16,144.76
TXN0021546,2022-03-31,STR005,SKU0008,7.0,7.61,53.27
TXN0021547,2022-05-02,STR011,SKU0014,14.0,10.42,145.88
TXN0021548,2022-12-23,STR003,SKU0008,14.0,7.31,102.34
TXN0021549,2022-11-13,STR013,SKU0013,1.0,7.93,7.93
TXN0021550,2024-10-02,STR015,SKU0005,12.0,12.91,154.92
TXN0021551,2024-04-12,STR011,SKU0019,4.0,12.39,49.56
TXN0021552,2024-04-05,STR009,SKU0008,19.0,9.44,179.36
TXN0021553,2024-06-02,STR004,SKU0022,6.0,4.31,25.86
TXN0021554,2024-03-05,STR019,SKU0016,12.0,7.55,90.6
TXN0021555,2023-07-07,STR012,SKU0027,13.0,10.93,142.09
TXN0021556,2022-03-06,STR016,SKU0007,15.0,2.06,30.9
TXN0021557,2022-01-18,STR001,SKU0009,6.0,9.72,58.32
TXN0021558,2024-12-05,STR005,SKU0008,16.0,9.89,158.24
TXN0021559,2023-07-05,STR010,SKU0019,3.0,9.47,28.41
TXN0021560,2024-11-10,STR011,SKU0004,1.0,8.18,8.18
TXN0021561,2022-02-04,STR008,SKU0021,2.0,7.49,14.98
TXN0021562,2023-11-29,STR007,SKU0025,1.0,10.44,10.44
TXN0021563,2022-11-05,STR009,SKU0021,27.0,6.37,171.99
TXN0021564,2023-02-04,STR007,SKU0005,2.0,13.69,27.38
TXN0021565,2023-12-21,STR001,SKU0015,13.0,2.06,26.78
TXN0021566,2023-06-27,STR014,SKU0017,11.0,13.66,150.26
TXN0021567,2022-05-28,STR015,SKU0012,9.0,13.6,122.4
TXN0021568,2024-12-31,STR006,SKU0014,4.0,10.77,43.08
TXN0021569,2024-02-20,STR020,SKU0023,2.0,12.5,25.0
TXN0021570,2023-01-31,STR020,SKU0026,,7.66,114.9
TXN0021571,2023-11-13,STR012,SKU0010,13.0,4.78,62.14
TXN0021572,2022-06-15,STR016,SKU0010,19.0,7.36,139.84
TXN0021573,2023-04-16,STR011,SKU0007,12.0,12.86,154.32
TXN0021574,2023-04-11,STR005,SKU0013,8.0,9.42,75.36
TXN0021575,2023-02-12,STR002,SKU0017,1.0,13.13,13.13
TXN0021576,2023-06-15,STR007,SKU0022,16.0,12.03,192.48
TXN0021577,2024-09-29,STR004,SKU0009,7.0,4.08,28.56
TXN0021578,2022-01-08,STR019,SKU0007,13.0,12.56,163.28
TXN0021579,2023-08-30,STR020,SKU0001,22.0,1.61,35.42
TXN0021580,2024-10-27,STR011,SKU0003,19.0,14.66,278.54
TXN0021581,2024-09-01,STR012,SKU0002,17.0,5.04,85.68
TXN0021582,2024-09-10,STR019,SKU0007,17.0,5.48,93.16
TXN0021583,2023-03-29,STR015,SKU0021,5.0,5.92,29.6
TXN0021584,2023-09-14,STR003,SKU0024,13.0,14.23,184.99
TXN0021585,2023-10-14,STR019,SKU0030,9.0,10.41,93.69
TXN0021586,2024-07-07,STR012,SKU0017,10.0,5.39,53.9
TXN0021587,2024-11-12,STR001,SKU0014,15.0,5.75,86.25
TXN0021588,2022-10-07,STR004,SKU0027,19.0,12.73,241.87
TXN0021589,2022-05-16,STR016,SKU0005,12.0,2.59,31.08
TXN0021590,2022-10-18,STR003,SKU0019,3.0,12.22,36.66
TXN0021591,2022-10-16,STR017,SKU0025,7.0,11.59,81.13
TXN0021592,2022-11-26,STR016,SKU0016,5.0,6.19,30.95
TXN0021593,2024-10-01,STR001,SKU0008,19.0,9.83,186.77
TXN0021594,2022-08-25,STR007,SKU0019,19.0,12.32,234.08
TXN0021595,2023-04-08,STR011,SKU0030,10.0,3.32,33.2
TXN0021596,2023-01-28,STR002,SKU0008,4.0,14.32,57.28
TXN0021597,2022-10-26,STR012,SKU0017,12.0,4.63,55.56
TXN0021598,2022-08-04,STR020,SKU0002,27.0,10.33,278.91
TXN0021599,2024-12-29,STR012,SKU0007,10.0,10.53,105.3
TXN0021600,2023-11-18,STR010,SKU0024,7.0,4.29,30.03
TXN0021601,2022-04-23,STR017,SKU0015,3.0,3.02,9.06
TXN0021602,2023-12-19,STR020,SKU0006,12.0,11.83,141.96
TXN0021603,2023-11-02,STR018,SKU0011,11.0,7.05,77.55
TXN0021604,2023-01-29,STR001,SKU0004,7.0,10.51,73.57
TXN0021605,2024-05-13,STR002,SKU0024,6.0,2.23,13.38
TXN0021606,2024-05-29,STR013,SKU0029,15.0,11.97,179.55
TXN0021607,2024-05-12,STR005,SKU0004,1.0,12.09,12.09
TXN0021608,2023-12-02,,SKU0008,14.0,7.46,104.44
TXN0021609,2023-04-30,STR017,SKU0026,,5.13,20.52
TXN0021610,2022-08-15,STR019,SKU0027,19.0,2.13,40.47
TXN0021611,2022-02-18,STR007,SKU0024,18.0,5.3,95.4
TXN0021612,2024-10-03,STR017,SKU0022,2.0,6.88,13.76
TXN0021613,2024-07-10,STR011,SKU0026,16.0,4.77,76.32
TXN0021614,2022-08-09,STR013,SKU0012,12.0,1.95,23.4
TXN0021615,2024-05-29,STR003,SKU0027,1.0,3.07,3.07
TXN0021616,2022-02-22,STR002,SKU0027,7.0,9.98,69.86
TXN0021617,2022-09-18,STR015,SKU0007,12.0,5.18,62.16
TXN0021618,2022-06-14,,SKU0003,4.0,12.85,51.4
TXN0021619,2023-01-09,STR016,SKU0016,12.0,4.2,50.4
TXN0021620,2022-12-17,STR003,SKU0023,10.0,3.59,35.9
TXN0021621,2023-07-16,STR004,SKU0026,9.0,6.74,60.66
TXN0021622,2023-05-18,STR002,SKU0005,3.0,10.01,30.03
TXN0021623,2022-05-06,STR013,SKU0012,3.0,13.1,39.3
TXN0021624,2022-06-14,STR013,SKU0024,18.0,11.54,207.72
TXN0021625,2024-06-18,STR009,SKU0002,27.0,9.97,269.19
TXN0021626,2023-08-24,STR003,SKU0022,16.0,6.22,99.52
TXN0021627,2024-10-07,STR001,SKU0009,10.0,14.88,148.8
TXN0021628,2022-05-24,STR005,SKU0001,18.0,4.99,89.82
TXN0021629,2022-12-04,STR001,SKU0008,14.0,4.44,62.16
TXN0021630,2022-06-22,STR019,SKU0023,11.0,9.58,105.38
TXN0021631,2024-10-09,STR004,SKU0027,17.0,12.24,208.08
TXN0021632,2022-06-24,STR005,SKU0003,25.0,14.66,366.5
TXN0021633,2024-05-27,STR016,SKU0014,19.0,6.72,127.68
TXN0021634,2022-07-30,,SKU0007,28.0,6.78,189.84
TXN0021635,2024-03-08,STR013,SKU0021,3.0,12.54,37.62
TXN0021636,2023-05-14,STR005,SKU0024,19.0,13.72,260.68
TXN0021637,2024-11-28,STR009,SKU0029,12.0,9.31,111.72
TXN0021638,2022-03-18,STR002,SKU0011,13.0,1.6,20.8
TXN0021639,2022-12-22,STR002,SKU0009,10.0,8.35,83.5
TXN0021640,2024-03-03,STR014,SKU0010,6.0,6.86,41.16
TXN0021641,2024-09-30,STR017,SKU0023,,7.9,86.9
TXN0021642,2023-08-14,STR005,SKU0014,12.0,3.96,47.52
TXN0021643,2022-04-18,,SKU0001,18.0,10.64,191.52
TXN0021644,2023-11-21,STR013,SKU0029,28.0,14.95,418.6
TXN0021645,2023-06-08,STR011,SKU0004,15.0,10.43,156.45
TXN0021646,2024-04-29,STR006,SKU0028,2.0,5.14,10.28
TXN0021647,2023-08-29,STR020,SKU0005,22.0,7.33,161.26
TXN0021648,2024-09-11,STR005,SKU0017,17.0,10.03,170.51
TXN0021649,2022-05-15,STR004,SKU0010,9.0,11.74,105.66
TXN0021650,2023-11-15,STR002,SKU0021,9.0,13.32,119.88
TXN0021651,2024-03-19,STR013,SKU0013,8.0,7.62,60.96
TXN0021652,2023-03-21,STR018,SKU0012,8.0,14.07,112.56
TXN0021653,2023-06-05,STR003,SKU0015,,13.88,69.4
TXN0021654,2024-02-02,STR002,SKU0030,7.0,11.46,80.22
TXN0021655,2023-05-15,STR018,SKU0008,6.0,-13.43,80.58
TXN0021656,2023-03-07,STR013,SKU0007,3.0,9.34,28.02
TXN0021657,2023-09-30,STR020,SKU0002,13.0,1.5,19.5
TXN0021658,2024-05-30,STR014,SKU0023,8.0,8.21,65.68
TXN0021659,2022-05-28,STR015,SKU0021,2.0,8.17,16.34
TXN0021660,2024-08-15,STR010,SKU0019,12.0,2.48,29.76
TXN0021661,2022-08-08,STR005,SKU0001,9.0,5.75,51.75
TXN0021662,2022-04-18,STR012,SKU0024,3.0,6.83,20.49
TXN0021663,2022-07-18,STR007,SKU0025,13.0,10.47,136.11
TXN0021664,2022-03-25,STR010,SKU0029,14.0,8.42,117.88
TXN0021665,2024-11-09,STR011,SKU0028,3.0,1.74,5.22
TXN0021666,2022-11-16,STR001,SKU0008,15.0,14.73,220.95
TXN0021667,2024-04-27,STR012,SKU0022,11.0,5.97,65.67
TXN0021668,2022-07-19,STR007,SKU0013,3.0,7.1,21.3
TXN0021669,2023-08-03,STR016,SKU0018,9.0,9.6,86.4
TXN0021670,2023-04-12,STR001,SKU0010,19.0,14.49,275.31
TXN0021671,2023-12-24,STR011,SKU0020,2.0,6.32,12.64
TXN0021672,2024-12-19,STR007,SKU0029,15.0,6.69,100.35
TXN0021673,2023-12-14,STR002,SKU0020,2.0,8.88,17.76
TXN0021674,09/02/2024,STR009,SKU0028,4.0,4.45,17.8
TXN0021675,2022-10-15,STR008,SKU0028,12.0,3.13,37.56
TXN0021676,2022-05-14,STR015,SKU0004,12.0,8.42,101.04
TXN0021677,2022-04-05,STR003,SKU0029,11.0,14.42,158.62
TXN0021678,2022-11-25,STR017,SKU0025,18.0,7.98,143.64
TXN0021679,2023-09-01,STR001,SKU0013,14.0,6.72,94.08
TXN0021680,2022-03-08,STR011,SKU0019,9.0,2.68,24.12
TXN0021681,2022-10-16,STR013,SKU0019,12.0,9.11,109.32
TXN0021682,2023-11-23,STR001,SKU0024,25.0,8.25,206.25
TXN0021683,2024-08-15,STR002,SKU0025,10.0,7.05,70.5
TXN0021684,2024-12-20,STR005,SKU0004,3.0,11.67,35.01
TXN0021685,2022-09-16,STR008,SKU0001,9.0,4.59,41.31
TXN0021686,2022-04-22,STR007,SKU0008,14.0,12.5,175.0
TXN0021687,2023-09-20,STR020,SKU0016,7.0,12.18,85.26
TXN0021688,2024-10-25,STR003,SKU0026,7.0,2.66,18.62
TXN0021689,2023-04-06,STR018,SKU0020,1.0,14.62,14.62
TXN0021690,17/09/2024,STR019,SKU0005,18.0,4.49,80.82
TXN0021691,2024-03-25,STR004,SKU0022,2.0,8.32,16.64
TXN0021692,2024-09-12,STR015,SKU0015,17.0,6.37,108.29
TXN0021693,2024-11-08,STR020,SKU0012,11.0,9.52,104.72
TXN0021694,2022-04-28,STR005,SKU0024,15.0,8.8,132.0
TXN0021695,2023-03-28,STR011,SKU0009,12.0,14.87,178.44
TXN0021696,2022-02-24,STR015,SKU0019,2.0,13.92,27.84
TXN0021697,2022-02-18,STR015,SKU0006,,5.05,5.05
TXN0021698,2023-06-05,STR017,SKU0012,6.0,6.21,37.26
TXN0021699,2023-12-26,STR007,SKU0017,9.0,13.41,120.69
TXN0021700,2024-08-29,STR003,SKU0019,19.0,10.01,190.19
TXN0021701,2022-05-22,STR014,SKU0028,19.0,12.05,228.95
TXN0021702,2022-02-06,STR007,SKU0009,3.0,9.24,27.72
TXN0021703,2022-04-25,STR013,SKU0027,4.0,14.32,57.28
TXN0021704,2024-10-12,STR010,SKU0025,19.0,8.54,162.26
TXN0021705,2023-12-27,STR010,SKU0011,15.0,8.54,128.1
TXN0021706,2023-06-12,STR018,SKU0005,12.0,3.92,47.04
TXN0021707,2022-04-23,STR013,SKU0008,10.0,5.1,51.0
TXN0021708,2023-02-11,STR013,SKU0020,1.0,14.38,14.38
TXN0021709,22/05/2022,STR020,SKU0024,15.0,10.05,150.75
TXN0021710,2022-02-02,STR005,SKU0019,16.0,7.92,126.72
TXN0021711,2023-04-27,STR014,SKU0022,6.0,12.27,73.62
TXN0021712,2023-07-05,STR007,SKU0004,3.0,13.71,41.13
TXN0021713,2023-05-11,STR012,SKU0016,19.0,9.13,173.47
TXN0021714,2024-08-13,STR016,SKU0027,10.0,12.36,123.6
TXN0021715,2024-09-28,STR019,SKU0012,7.0,4.65,32.55
TXN0021716,2022-05-14,STR009,SKU0027,1.0,4.41,4.41
TXN0021717,2022-10-30,STR017,SKU0004,12.0,1.77,21.24
TXN0021718,2023-07-04,STR007,SKU0030,19.0,4.28,81.32
TXN0021719,2023-03-16,STR013,SKU0024,13.0,12.06,156.78
TXN0021720,2023-04-23,STR018,SKU0019,19.0,9.69,184.11
TXN0021721,2024-02-15,STR014,SKU0019,13.0,12.18,158.34
TXN0021722,2022-07-17,STR014,SKU0029,14.0,8.27,115.78
TXN0021723,2024-06-25,STR017,SKU0012,11.0,6.34,69.74
TXN0021724,2022-10-18,STR005,SKU0005,16.0,3.03,48.48
TXN0021725,2023-01-18,,SKU0028,19.0,6.78,128.82
TXN0021726,2022-08-31,STR013,SKU0004,18.0,13.32,239.76
TXN0021727,2023-11-23,STR011,SKU0020,13.0,6.96,90.48
TXN0021728,2024-02-02,STR020,SKU0008,18.0,9.12,164.16
TXN0021729,2023-11-16,STR008,SKU0028,22.0,13.77,302.94
TXN0021730,2023-06-25,STR005,SKU0030,8.0,10.18,81.44
TXN0021731,2022-11-29,STR017,SKU0015,14.0,9.5,133.0
TXN0021732,2024-01-24,STR004,SKU0016,18.0,14.08,253.44
TXN0021733,2022-05-11,STR015,SKU0014,13.0,5.8,75.4
TXN0021734,2022-12-08,STR019,SKU0013,11.0,14.67,161.37
TXN0021735,2024-01-19,STR016,SKU0029,27.0,13.17,355.59
TXN0021736,2024-01-29,STR013,SKU0009,8.0,9.08,72.64
TXN0021737,2022-10-21,STR019,SKU0029,,6.81,122.58
TXN0021738,2023-01-09,STR010,SKU0020,11.0,3.09,33.99
TXN0021739,2022-12-15,STR002,SKU0029,1.0,6.78,6.78
TXN0021740,2024-08-29,STR015,SKU0019,2.0,6.6,13.2
TXN0021741,2023-09-20,STR014,SKU0025,19.0,5.06,96.14
TXN0021742,2022-05-11,STR017,SKU0015,6.0,8.03,48.18
TXN0021743,2022-06-26,STR008,SKU0014,16.0,14.69,235.04
TXN0021744,2022-03-17,STR003,SKU0008,13.0,6.58,85.54
TXN0021745,2022-09-22,STR002,SKU0007,12.0,5.74,68.88
TXN0021746,2022-09-01,STR007,SKU0002,10.0,5.28,52.8
TXN0021747,2023-05-04,STR016,SKU0012,,1.92,23.04
TXN0021748,2024-03-30,STR011,SKU0030,15.0,3.51,52.65
TXN0021749,2024-08-20,STR004,SKU0029,8.0,4.59,36.72
TXN0021750,2023-09-05,STR005,SKU0021,13.0,13.06,169.78
TXN0021751,2024-04-26,STR007,SKU0011,9.0,11.89,107.01
TXN0021752,2023-12-19,STR010,SKU0016,13.0,11.34,147.42
TXN0021753,2022-12-15,STR017,SKU0023,12.0,3.79,45.48
TXN0021754,2023-11-02,STR020,SKU0001,4.0,14.72,58.88
TXN0021755,2022-11-28,STR012,SKU0028,28.0,14.43,404.04
TXN0021756,2022-12-05,STR008,SKU0027,28.0,-10.36,290.08
TXN0021757,2024-12-18,STR004,SKU0030,18.0,14.31,257.58
TXN0021758,2024-09-25,STR011,SKU0003,13.0,12.05,156.65
TXN0021759,2023-12-18,STR013,SKU0029,6.0,3.21,19.26
TXN0021760,2023-10-12,STR007,SKU0019,15.0,9.2,138.0
TXN0021761,2024-01-22,STR006,SKU0017,15.0,5.58,83.7
TXN0021762,2024-04-05,STR017,SKU0006,3.0,5.82,17.46
TXN0021763,2022-03-02,,SKU0015,14.0,11.35,158.9
TXN0021764,2023-01-28,STR009,SKU0011,4.0,9.96,39.84
TXN0021765,2022-04-26,STR012,SKU0030,13.0,9.05,117.65
TXN0021766,2023-08-03,STR011,SKU0011,15.0,14.92,223.8
TXN0021767,2022-11-19,STR004,SKU0007,6.0,5.03,30.18
TXN0021768,2022-12-28,STR018,SKU0029,25.0,13.3,332.5
TXN0021769,2024-07-11,STR002,SKU0006,18.0,10.81,194.58
TXN0021770,2022-08-12,STR004,SKU0028,19.0,1.88,35.72
TXN0021771,2024-09-25,STR012,SKU0029,,7.87,125.92
TXN0021772,2023-04-07,STR010,SKU0010,12.0,3.56,42.72
TXN0021773,2022-07-29,STR012,SKU0021,4.0,3.11,12.44
TXN0021774,2022-06-07,STR019,SKU0024,19.0,10.86,206.34
TXN0021775,2024-02-22,STR006,SKU0017,11.0,13.49,148.39
TXN0021776,2024-09-16,STR003,SKU0021,8.0,10.67,85.36
TXN0021777,2024-08-16,STR003,SKU0004,6.0,6.11,36.66
TXN0021778,2022-07-06,STR002,SKU0016,10.0,2.11,21.1
TXN0021779,2024-08-21,STR016,SKU0016,11.0,7.83,86.13
TXN0021780,2022-09-05,STR010,SKU0017,1.0,4.13,4.13
TXN0021781,2023-05-18,STR005,SKU0029,13.0,12.64,164.32
TXN0021782,2022-01-07,STR014,SKU0025,1.0,6.21,6.21
TXN0021783,2022-10-11,STR015,SKU0019,16.0,13.67,218.72
TXN0021784,2022-12-17,STR019,SKU0013,10.0,3.16,31.6
TXN0021785,2024-11-14,STR008,SKU0013,10.0,2.34,23.4
TXN0021786,2022-11-02,STR014,SKU0001,8.0,1.55,12.4
TXN0021787,2022-10-31,STR005,SKU0017,18.0,14.72,264.96
TXN0021788,2022-10-27,STR017,SKU0008,,7.89,118.35
TXN0021789,2022-10-04,STR018,SKU0027,18.0,11.27,202.86
TXN0021790,2023-08-15,STR013,SKU0024,16.0,2.91,46.56
TXN0021791,2022-08-14,STR013,SKU0028,16.0,2.93,46.88
TXN0021792,2022-11-15,STR013,SKU0030,24.0,5.13,123.12
TXN0021793,2023-08-07,STR012,SKU0013,11.0,2.97,32.67
TXN0021794,2024-04-09,STR009,SKU0013,7.0,2.1,14.7
TXN0021795,2022-04-28,STR015,SKU0019,4.0,2.39,9.56
TXN0021796,2023-01-18,STR020,SKU0013,6.0,7.25,43.5
TXN0021797,2023-09-18,STR015,SKU0009,13.0,7.29,94.77
TXN0021798,2024-10-01,STR006,SKU0022,8.0,8.22,65.76
TXN0021799,2024-10-31,STR011,SKU0014,14.0,9.83,137.62
TXN0021800,2024-08-13,STR012,SKU0029,11.0,5.22,57.42
TXN0021801,2023-07-08,STR002,SKU0007,15.0,8.63,129.45
TXN0021802,2022-04-18,STR010,SKU0014,5.0,14.83,74.15
TXN0021803,2024-11-24,STR002,SKU0016,19.0,10.25,194.75
TXN0021804,2023-11-13,STR011,SKU0028,16.0,12.51,200.16
TXN0021805,2024-09-19,STR002,SKU0018,2.0,13.38,26.76
TXN0021806,2024-10-06,STR007,SKU0003,8.0,4.49,35.92
TXN0021807,2024-05-18,STR019,SKU0011,17.0,4.4,74.8
TXN0021808,2023-04-06,STR001,SKU0027,,4.38,30.66
TXN0021809,2023-10-29,STR005,SKU0009,18.0,6.92,124.56
TXN0021810,2024-01-28,STR008,SKU0011,5.0,14.08,70.4
TXN0021811,2024-08-23,STR012,SKU0005,18.0,13.19,237.42
TXN0021812,2022-09-05,STR020,SKU0022,10.0,7.28,72.8
TXN0021813,2023-09-01,STR013,SKU0005,17.0,7.83,133.11
TXN0021814,2023-10-16,STR018,SKU0012,6.0,13.21,79.26
TXN0021815,2022-08-16,STR003,SKU0022,,9.0,45.0
TXN0021816,2023-03-17,STR006,SKU0027,5.0,6.59,32.95
TXN0021817,2024-10-10,STR018,SKU0007,7.0,-2.26,15.82
TXN0021818,2022-01-18,STR001,SKU0010,6.0,7.42,44.52
TXN0021819,2023-07-05,STR009,SKU0004,6.0,4.1,24.6
TXN0021820,2023-10-30,STR009,SKU0014,11.0,-2.21,24.31
TXN0021821,2024-09-21,STR019,SKU0030,6.0,-2.35,14.1
TXN0021822,2022-11-07,STR009,SKU0010,3.0,9.42,28.26
TXN0021823,2023-03-07,STR018,SKU0008,4.0,7.24,28.96
TXN0021824,2022-03-30,,SKU0012,3.0,12.76,38.28
TXN0021825,2023-01-03,STR006,SKU0027,6.0,9.95,59.7
TXN0021826,2024-12-29,STR003,SKU0017,18.0,2.43,43.74
TXN0021827,2024-04-19,STR010,SKU0019,1.0,8.02,8.02
TXN0021828,2023-04-15,STR001,SKU0024,19.0,9.49,180.31
TXN0021829,2023-11-27,STR007,SKU0022,22.0,12.81,281.82
TXN0021830,2024-11-23,STR011,SKU0018,6.0,14.52,87.12
TXN0021831,2023-04-27,STR012,SKU0017,6.0,7.39,44.34
TXN0021832,2022-11-19,STR009,SKU0016,2.0,4.76,9.52
TXN0021833,2024-08-20,STR020,SKU0006,18.0,8.2,147.6
TXN0021834,2024-07-21,STR003,SKU0013,2.0,4.36,8.72
TXN0021835,2023-07-21,STR020,SKU0026,14.0,5.19,72.66
TXN0021836,2022-01-13,STR014,SKU0002,9.0,3.48,31.32
TXN0021837,2022-01-15,STR016,SKU0025,19.0,10.2,193.8
TXN0021838,2022-05-09,STR013,SKU0017,19.0,10.89,206.91
TXN0021839,2024-01-30,STR004,SKU0011,18.0,6.46,116.28
TXN0021840,2022-07-12,STR015,SKU0004,6.0,1.61,9.66
TXN0021841,2022-03-11,STR017,SKU0023,14.0,9.66,135.24
TXN0021842,2024-01-18,STR015,SKU0001,11.0,4.67,51.37
TXN0021843,2023-06-12,STR018,SKU0017,12.0,3.05,36.6
TXN0021844,2023-08-05,STR002,SKU0005,3.0,8.17,24.51
TXN0021845,2022-07-30,STR020,SKU0028,3.0,5.93,17.79
TXN0021846,2022-08-24,STR019,SKU0006,6.0,6.62,39.72
TXN0021847,2022-09-23,STR018,SKU0025,1.0,11.88,11.88
TXN0021848,2023-12-07,STR013,SKU0018,2.0,13.4,26.8
TXN0021849,2024-12-09,STR017,SKU0002,14.0,12.82,179.48
TXN0021850,2024-09-30,STR012,SKU0022,7.0,9.38,65.66
TXN0021851,2022-05-05,STR010,SKU0027,17.0,3.44,58.48
TXN0021852,2024-01-15,STR019,SKU0007,15.0,6.37,95.55
TXN0021853,2024-04-10,STR004,SKU0030,12.0,7.7,92.4
TXN0021854,2022-02-14,STR017,SKU0024,7.0,8.93,62.51
TXN0021855,2023-11-30,STR009,SKU0023,28.0,3.53,98.84
TXN0021856,2023-05-03,STR006,SKU0011,13.0,5.54,72.02
TXN0021857,2022-08-02,STR011,SKU0004,25.0,12.83,320.75
TXN0021858,2024-05-15,STR013,SKU0013,6.0,14.84,89.04
TXN0021859,2024-10-22,STR004,SKU0025,18.0,4.59,82.62
TXN0021860,2023-10-18,STR015,SKU0018,6.0,11.68,70.08
TXN0021861,2022-08-09,STR008,SKU0020,,5.18,72.52
TXN0021862,16/04/2023,STR014,SKU0024,19.0,3.43,65.17
TXN0021863,2023-07-20,STR003,SKU0011,19.0,3.44,65.36
TXN0021864,2024-09-15,STR001,SKU0002,7.0,12.84,89.88
TXN0021865,2024-05-16,STR003,SKU0027,12.0,7.71,92.52
TXN0021866,2024-01-06,STR004,SKU0019,14.0,10.03,140.42
TXN0021867,2024-04-16,STR015,SKU0017,9.0,13.47,121.23
TXN0021868,2024-01-31,STR010,SKU0018,10.0,9.56,95.6
TXN0021869,2022-12-17,STR015,SKU0026,1.0,1.53,1.53
TXN0021870,2022-05-27,STR015,SKU0024,2.0,9.8,19.6
TXN0021871,2024-07-08,STR005,SKU0021,18.0,2.42,43.56
TXN0021872,2023-08-31,STR018,SKU0024,2.0,7.63,15.26
TXN0021873,2024-11-20,STR015,SKU0009,8.0,11.94,95.52
TXN0021874,2024-01-17,STR002,SKU0022,22.0,12.81,281.82
TXN0021875,2023-06-04,STR012,SKU0030,2.0,7.16,14.32
TXN0021876,2023-12-10,STR008,SKU0008,,9.43,160.31
TXN0021877,2023-12-16,STR010,SKU0018,,12.07,168.98
TXN0021878,2024-12-11,STR007,SKU0021,13.0,5.5,71.5
TXN0021879,2023-02-04,STR010,SKU0016,7.0,9.28,64.96
TXN0021880,2023-02-21,STR007,SKU0030,,4.48,8.96
TXN0021881,2023-01-24,STR010,SKU0013,11.0,4.42,48.62
TXN0021882,2022-04-29,STR011,SKU0007,15.0,4.91,73.65
TXN0021883,2023-05-30,STR015,SKU0005,19.0,7.9,150.1
TXN0021884,2023-05-04,STR003,SKU0026,6.0,2.78,16.68
TXN0021885,2022-08-05,STR003,SKU0021,13.0,11.74,152.62
TXN0021886,12/06/2024,STR010,SKU0018,1.0,5.78,5.78
TXN0021887,2024-01-26,STR010,SKU0013,1.0,12.4,12.4
TXN0021888,2022-09-22,STR012,SKU0013,4.0,3.07,12.28
TXN0021889,2022-07-01,STR013,SKU0029,2.0,10.76,21.52
TXN0021890,2023-11-09,STR005,SKU0021,9.0,14.2,127.8
TXN0021891,2022-01-06,STR013,SKU0029,18.0,13.62,245.16
TXN0021892,2022-06-15,STR010,SKU0025,4.0,13.67,54.68
TXN0021893,2023-04-27,STR010,SKU0024,1.0,4.71,4.71
TXN0021894,2024-12-21,STR012,SKU0017,8.0,8.37,66.96
TXN0021895,2022-03-25,STR012,SKU0008,1.0,14.61,14.61
TXN0021896,2023-08-03,STR013,SKU0020,12.0,2.97,35.64
TXN0021897,2023-09-09,STR017,SKU0022,7.0,13.02,91.14
TXN0021898,2022-10-04,STR010,SKU0016,15.0,10.24,153.6
TXN0021899,2023-07-25,STR019,SKU0001,3.0,5.42,16.26
TXN0021900,2023-11-27,STR019,SKU0029,10.0,4.67,46.7
TXN0021901,2022-05-31,STR007,SKU0025,17.0,14.64,248.88
TXN0021902,2024-11-11,STR018,SKU0011,7.0,2.13,14.91
TXN0021903,2022-09-27,STR009,SKU0015,,9.68,77.44
TXN0021904,2023-02-09,STR020,SKU0004,1.0,5.91,5.91
TXN0021905,2022-01-27,STR019,SKU0029,15.0,11.31,169.65
TXN0021906,2023-10-13,STR009,SKU0007,14.0,13.16,184.24
TXN0021907,2023-10-13,STR007,SKU0012,15.0,12.6,189.0
TXN0021908,2022-05-08,STR014,SKU0013,3.0,12.82,38.46
TXN0021909,2022-11-17,STR007,SKU0008,7.0,14.21,99.47
TXN0021910,2024-04-20,STR013,SKU0020,,12.23,24.46
TXN0021911,2024-02-21,STR009,SKU0030,7.0,9.51,66.57
TXN0021912,2022-12-03,STR011,SKU0026,27.0,4.61,124.47
TXN0021913,2023-11-22,STR008,SKU0016,6.0,5.36,32.16
TXN0021914,2024-03-29,STR016,SKU0004,10.0,3.87,38.7
TXN0021915,2023-02-14,STR012,SKU0026,19.0,10.58,201.02
TXN0021916,2022-07-12,STR014,SKU0008,28.0,2.49,69.72
TXN0021917,2022-01-24,STR016,SKU0028,6.0,2.9,17.4
TXN0021918,2024-11-12,STR016,SKU0012,8.0,8.38,67.04
TXN0021919,2022-12-17,STR011,SKU0016,13.0,6.0,78.0
